Facility_ID,Measure_ID,Measure_Name,Compared_to_National,Score,Number_Patients,Number_Patients_Returned,Start_Date,End_Date
301300,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301301,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301301,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,10.2,34,15,7/1/21,6/30/24
301301,EDAC_30_PN,Hospital return days for pneumonia patients,Fewer Days Than Average per 100 Discharges,-29,50,11,7/1/21,6/30/24
301301,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,14.8,Not Applicable,Not Applicable,7/1/23,6/30/24
301301,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
301301,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301301,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301301,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301301,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301301,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301301,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301301,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,20.1,Not Applicable,Not Applicable,7/1/21,6/30/24
301301,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301301,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,15,Not Applicable,Not Applicable,7/1/21,6/30/24
301302,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301302,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,8.1,38,13,7/1/21,6/30/24
301302,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,-12.5,56,18,7/1/21,6/30/24
301302,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.2,Not Applicable,Not Applicable,7/1/23,6/30/24
301302,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,13.5,Not Applicable,Not Applicable,1/1/21,12/31/23
301302,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,9.7,Not Applicable,Not Applicable,1/1/23,12/31/23
301302,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,6.6,Not Applicable,Not Applicable,1/1/23,12/31/23
301302,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301302,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301302,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301302,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,18.8,Not Applicable,Not Applicable,7/1/21,6/30/24
301302,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,19.6,Not Applicable,Not Applicable,7/1/21,6/30/24
301302,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301302,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,16.1,Not Applicable,Not Applicable,7/1/21,6/30/24
301303,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301303,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301303,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,33.1,31,8,7/1/21,6/30/24
301303,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,14.6,Not Applicable,Not Applicable,7/1/23,6/30/24
301303,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
301303,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,10.5,Not Applicable,Not Applicable,1/1/23,12/31/23
301303,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,6.5,Not Applicable,Not Applicable,1/1/23,12/31/23
301303,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301303,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301303,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301303,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301303,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301303,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301303,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,15.9,Not Applicable,Not Applicable,7/1/21,6/30/24
301304,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301304,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,-8,61,19,7/1/21,6/30/24
301304,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,-4,83,21,7/1/21,6/30/24
301304,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.9,Not Applicable,Not Applicable,7/1/23,6/30/24
301304,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
301304,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301304,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301304,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,0.7,Not Applicable,Not Applicable,1/1/23,12/31/23
301304,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301304,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301304,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,17.9,Not Applicable,Not Applicable,7/1/21,6/30/24
301304,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,19.9,Not Applicable,Not Applicable,7/1/21,6/30/24
301304,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301304,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,16.6,Not Applicable,Not Applicable,7/1/21,6/30/24
301305,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
301305,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,-0.3,72,18,7/1/21,6/30/24
301305,EDAC_30_PN,Hospital return days for pneumonia patients,Average Days per 100 Discharges,-9.3,66,17,7/1/21,6/30/24
301305,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.3,Not Applicable,Not Applicable,7/1/23,6/30/24
301305,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",No Different Than the National Rate,12.7,Not Applicable,Not Applicable,1/1/21,12/31/23
301305,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301305,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301305,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,No Different than expected,0.8,Not Applicable,Not Applicable,1/1/23,12/31/23
301305,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301305,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301305,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301305,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,18.7,Not Applicable,Not Applicable,7/1/21,6/30/24
301305,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301305,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,16,Not Applicable,Not Applicable,7/1/21,6/30/24
301306,EDAC_30_AMI,Hospital return days for heart attack patients,Not Available,Not Available,Not Available,Not Available,7/1/21,6/30/24
301306,EDAC_30_HF,Hospital return days for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301306,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,40.8,53,17,7/1/21,6/30/24
301306,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.6,Not Applicable,Not Applicable,7/1/23,6/30/24
301306,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Not Available,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
301306,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301306,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301306,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Not Available,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301306,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301306,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301306,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301306,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301306,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301306,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,16.6,Not Applicable,Not Applicable,7/1/21,6/30/24
301307,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301307,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,22.2,48,17,7/1/21,6/30/24
301307,EDAC_30_PN,Hospital return days for pneumonia patients,More Days Than Average per 100 Discharges,55.1,108,32,7/1/21,6/30/24
301307,Hybrid_HWR,Hybrid Hospital-Wide All-Cause Readmission Measure (HWR),No Different Than the National Rate,15.4,Not Applicable,Not Applicable,7/1/23,6/30/24
301307,OP_32,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,1/1/21,12/31/23
301307,OP_35_ADM,Rate of inpatient admissions for patients receiving outpatient chemotherapy,No Different Than the National Rate,9.1,Not Applicable,Not Applicable,1/1/23,12/31/23
301307,OP_35_ED,Rate of emergency department (ED) visits for patients receiving outpatient chemotherapy,No Different Than the National Rate,6.2,Not Applicable,Not Applicable,1/1/23,12/31/23
301307,OP_36,Ratio of unplanned hospital visits after hospital outpatient surgery,Number of cases too small,Not Available,Not Applicable,Not Applicable,1/1/23,12/31/23
301307,READM_30_AMI,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301307,READM_30_CABG,Rate of readmission for CABG,Not Available,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301307,READM_30_COPD,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,No Different Than the National Rate,17.1,Not Applicable,Not Applicable,7/1/21,6/30/24
301307,READM_30_HF,Heart failure (HF) 30-Day Readmission Rate,No Different Than the National Rate,19.8,Not Applicable,Not Applicable,7/1/21,6/30/24
301307,READM_30_HIP_KNEE,Rate of readmission after hip/knee replacement,Number of Cases Too Small,Not Available,Not Applicable,Not Applicable,7/1/21,6/30/24
301307,READM_30_PN,Pneumonia (PN) 30-Day Readmission Rate,No Different Than the National Rate,16.7,Not Applicable,Not Applicable,7/1/21,6/30/24
301308,EDAC_30_AMI,Hospital return days for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,7/1/21,6/30/24
301308,EDAC_30_HF,Hospital return days for heart failure patients,Average Days per 100 Discharges,23.5,33,11,7/1/21,6/30/24
